Time [s],Packet ID,MOSI,MISO
12.859865360000001,29726,0x00,
12.859902399999999,29726,0x00,
12.859939519999999,29726,0x00,
12.859976639999999,29726,0x4B,
12.860013920000000,29727,0xD0,
12.860051280000000,29728,0x40,
12.860086000000001,29728,0x1B,
12.860125200000001,29729,0x40,
12.860159919999999,29729,0x1B,
12.860201760000001,29730,0x40,
12.860236400000000,29730,0x1B,
12.860275680000001,29731,0x40,
12.860310320000000,29731,0x1B,
12.860349520000000,29732,0x40,
12.860384240000000,29732,0x1B,
12.860423440000000,29733,0x40,
12.860458160000000,29733,0x1B,
12.860497360000000,29734,0x40,
12.860532080000000,29734,0x1B,
12.860571280000000,29735,0x40,
12.860605919999999,29735,0x1B,
12.860645200000000,29736,0x40,
12.860679840000000,29736,0x1B,
12.860719039999999,29737,0x40,
12.860753760000000,29737,0x1B,
12.860792959999999,29738,0x40,
12.860827680000000,29738,0x1B,
12.860866880000000,29739,0x40,
12.860901600000000,29739,0x1B,
12.860940800000000,29740,0x40,
12.860975440000001,29740,0x1B,
12.861014720000000,29741,0x40,
12.861049360000001,29741,0x1B,
12.861088560000001,29742,0x40,
12.861123279999999,29742,0x1B,
12.861162480000001,29743,0x40,
12.861197199999999,29743,0x1B,
12.861239039999999,29744,0x40,
12.861273760000000,29744,0x1B,
12.861312959999999,29745,0x40,
12.861347600000000,29745,0x1B,
12.861386800000000,29746,0x40,
12.861421520000000,29746,0x1B,
12.861460720000000,29747,0x40,
12.861495440000001,29747,0x1B,
12.861534640000000,29748,0x40,
12.861569360000001,29748,0x1B,
12.861608560000001,29749,0x40,
12.861643200000000,29749,0x1B,
12.861682480000001,29750,0x40,
12.861717120000000,29750,0x1B,
12.861756320000000,29751,0x40,
12.861791040000000,29751,0x1B,
12.861830240000000,29752,0x40,
12.861864960000000,29752,0x1B,
12.861904160000000,29753,0x40,
12.861938800000001,29753,0x1B,
12.861978080000000,29754,0x40,
12.862012719999999,29754,0x1B,
12.862051920000001,29755,0x40,
12.862086639999999,29755,0x1B,
12.862125839999999,29756,0x40,
12.862160560000000,29756,0x1B,
12.862199759999999,29757,0x40,
12.862237040000000,29757,0x1B,
12.862276240000000,29758,0x40,
12.862310960000000,29758,0x1A,
12.862349760000001,29759,0xC0,
12.869502480000000,29760,0xA0,
12.869540480000000,29761,0xE0,
12.869577440000000,29762,0x05,
12.869614240000001,29762,0x20,
12.869651360000001,29762,0x00,
